entry_date,exit_date,ticker,company_name,asset_type,exchange,entry_price,exit_price,cash_amount,shares,entry_cash,exit_cash,dividend_cash,pnl,trade_return_pct,holding_days,event_yield_real_pct,event_expected_tae_pct,recovery_rate_pct,median_recovery_days,capture_score,capture_cluster,entry_ts,exit_ts,rank_by,capital_after_close,capital_after
2025-04-24,2025-04-28,LKFN,LAKELAND FINANCIAL CORP,Stock,Nasdaq,54.59000015258789,54.84000015258789,0.5,17.34276630688513,946.7416153391555,959.7486900693193,8.671383153442566,13.007074730163822,1.3738779957934182,4.0,0.9159186638622807,133.724124923893,100.0,2.5,89.84532031475203,Rapido y rentable,2025-04-24,2025-04-28,capture_score,959.7486900693193,959.7486900693193
2025-04-28,2025-05-01,BANR,BANNER CORP,Stock,Nasdaq,61.630001068115234,62.400001525878906,0.48,15.572751475512352,959.7486900693193,979.2146365423497,7.474920708245929,19.465946473030385,2.02823371101704,3.0,0.7788414598102802,284.2771328307523,100.0,1.0,90.2861934050146,Rapido y rentable,2025-04-28,2025-05-01,capture_score,979.2146365423497,979.2146365423497
2025-05-01,2025-05-08,FRAF,FRANKLIN FINANCIAL SERVICES CORP /PA/,Stock,Nasdaq,38.630001068115234,38.810001373291016,0.33,25.348553183204086,979.2146365423497,992.1424064015482,8.365022550457349,12.92776985919852,1.3202182010725503,7.0,0.8542583248137114,77.95107213925117,100.0,4.0,89.14125480018416,Rapido y rentable,2025-05-01,2025-05-08,capture_score,992.1424064015482,992.1424064015482
2025-05-02,2025-05-08,IBCP,INDEPENDENT BANK CORP /MI/,Stock,Nasdaq,31.5,31.8799991607666,0.26,27.53595746132791,867.3826600318292,885.0056496979839,7.159348939945257,17.622989666154695,2.0317433675130196,6.0,0.8253968253968255,150.63492063492063,100.0,2.0,89.90687420782882,Rapido y rentable,2025-05-02,2025-05-08,capture_score,1877.1480560995321,1877.1480560995321
2025-05-08,2025-05-09,RELL,"RICHARDSON ELECTRONICS, LTD.",Stock,Nasdaq,8.880000114440918,8.890000343322754,0.06,105.69527206688088,938.5740280497661,945.9727212861757,6.341716324012852,7.398693236409599,0.7882908556273515,1.0,0.6756756669679118,246.62161844328782,100.0,1.0,89.98692467481857,Rapido y rentable,2025-05-08,2025-05-09,capture_score,945.9727212861757,945.9727212861757
2025-05-08,2025-05-09,RNGR,"Ranger Energy Services, Inc.",Stock,NYSE,11.15999984741211,11.329999923706056,0.06,84.10161656654608,938.5740280497661,957.917406276516,5.046096993992765,19.343378226749905,2.0609326114577144,1.0,0.5376344159530916,196.23656182287843,100.0,1.0,89.90874734642094,Rapido y rentable,2025-05-08,2025-05-09,capture_score,1903.8901275626918,1903.8901275626918
2025-05-09,2025-05-12,CLMB,"Climb Global Solutions, Inc.",Stock,Nasdaq,26.82749938964844,27.43000030517578,0.17,35.48392826163514,951.9450637813459,979.3564308499655,6.032267804477975,27.411367068619597,2.8795114457272684,3.0,0.6336781432025512,77.09750742297707,100.0,3.0,89.34383728733114,Rapido y rentable,2025-05-09,2025-05-12,capture_score,1955.9443566408122,1955.9443566408122
2025-05-09,2025-05-12,F,FORD MOTOR CO,Stock,NYSE,10.43000030517578,10.550000190734863,0.15,91.26989797967245,951.9450637813459,976.5879257908467,13.690484696950866,24.642862009500845,2.588685308332153,3.0,1.4381591142002559,209.97123067323736,100.0,2.5,90.06957329981438,Rapido y rentable,2025-05-09,2025-05-12,capture_score,976.5879257908467,976.5879257908467
2025-05-12,2025-05-13,TKR,TIMKEN CO,Stock,NYSE,72.80999755859375,73.30000305175781,0.35,13.431839185729737,977.9721783204061,989.2549970197153,4.701143715005408,11.282818699309246,1.1536952634671716,1.0,0.48070321622842793,175.45667392337617,100.0,1.0,90.02980501923147,Rapido y rentable,2025-05-12,2025-05-13,capture_score,989.2549970197153,989.2549970197153
2025-05-12,2025-05-19,WTRG,"Essential Utilities, Inc.",Stock,NYSE,39.119998931884766,39.150001525878906,0.326,24.9992894944409,977.9721783204061,986.8719902284375,8.149768375187735,8.899811908031438,0.9100271056090979,7.0,0.8333333560863,101.3888916571665,100.0,3.0,89.66569280970127,Rapido y rentable,2025-05-12,2025-05-19,capture_score,986.8719902284375,986.8719902284375
2025-05-13,2025-05-14,FLOC,Flowco Holdings Inc.,Stock,NYSE,19.979999542236328,20.38999938964844,0.08,49.51226324747902,989.2549970197153,1013.5159984560084,3.9609810597983217,24.2610014362931,2.4524517449376693,1.0,0.4004004095740121,146.14614949451442,100.0,1.0,89.64786390240366,Rapido y rentable,2025-05-13,2025-05-14,capture_score,1013.5159984560084,1013.5159984560084
2025-05-14,2025-05-15,CF,"CF Industries Holdings, Inc.",Stock,NYSE,85.97000122070312,86.2300033569336,0.5,11.78918208752957,1013.5159984560084,1022.475802026941,5.894591043764785,8.959803570932536,0.8840317848541032,1.0,0.5815982236831596,212.28335164435325,100.0,1.0,90.25204869832746,Rapido y rentable,2025-05-14,2025-05-15,capture_score,1022.475802026941,1022.475802026941
2025-05-15,2025-05-16,OSPN,OneSpan Inc.,Stock,Nasdaq,16.190000534057617,16.239999771118164,0.12,63.15477259411079,1022.475802026941,1033.2120651846722,7.578572711293294,10.736263157731173,1.0500261362124916,1.0,0.7411982460875498,270.5373598219557,100.0,1.0,89.8740217287753,Rapido y rentable,2025-05-15,2025-05-16,capture_score,1033.2120651846722,1033.2120651846722
2025-05-16,2025-05-19,SO,SOUTHERN CO,Stock,NYSE,88.70999908447266,89.4800033569336,0.74,11.647075592919494,1033.2120651846722,1050.799199091656,8.618835938760425,17.58713390698381,1.7021804622306995,3.0,0.8341787934135215,76.11881489898384,100.0,4.0,89.44879103894766,Rapido y rentable,2025-05-16,2025-05-19,capture_score,2037.6711893200936,2037.6711893200936
2025-05-19,2025-06-02,FTI,TechnipFMC plc,Stock,NYSE,31.190000534057617,31.200000762939453,0.05,32.665456146675574,1018.8355946600468,1020.795529505377,1.6332728073337788,1.9599348453301673,0.19237007968730574,14.0,0.1603077882137353,39.00822846534226,100.0,1.5,88.90514390364505,Rapido y rentable,2025-05-19,2025-06-02,capture_score,1020.795529505377,1020.795529505377
2025-05-19,2025-05-20,REGN,"REGENERON PHARMACEUTICALS, INC.",Stock,Nasdaq,596.5399780273438,614.7899780273438,0.88,1.7079083249863032,1018.8355946600468,1051.5078809170348,1.5029593259879468,32.672286256987945,3.2068261482255784,1.0,0.1475173554855469,53.84383475222462,100.0,1.0,89.5745781343248,Rapido y rentable,2025-05-19,2025-05-20,capture_score,1051.5078809170348,1051.5078809170348
2025-05-20,2025-05-30,ORA,"ORMAT TECHNOLOGIES, INC.",Stock,NYSE,73.87000274658203,74.33000183105469,0.12,14.234572110743397,1051.5078809170348,1059.763919709126,1.7081486532892076,8.256038792091204,0.7851618558380177,10.0,0.1624475369409031,29.646675491714817,100.0,2.0,88.99413125155272,Rapido defensivo,2025-05-20,2025-05-30,capture_score,1059.763919709126,1059.763919709126
2025-05-30,2025-06-10,MAN,ManpowerGroup Inc.,Stock,NYSE,41.95000076293945,42.70000076293945,0.72,25.26254828212947,1059.763919709126,1096.8998656838562,18.18903476313322,37.13594597473025,3.504171569166364,11.0,1.7163289318365897,125.29201202407107,100.0,5.0,90.04087552455542,Rapido y rentable,2025-05-30,2025-06-10,capture_score,1096.8998656838562,1096.8998656838562
2025-06-02,2025-06-03,PEBK,PEOPLES BANCORP OF NORTH CAROLINA INC,Stock,Nasdaq,27.68000030517578,27.770000457763672,0.2,36.87845080386441,1020.795529505377,1031.4902858657026,7.375690160772883,10.694756360325641,1.0476884009775933,1.0,0.722543344635017,175.81888052785413,100.0,1.5,89.97737564169208,Rapido y rentable,2025-06-02,2025-06-03,capture_score,1031.4902858657026,1031.4902858657026
2025-06-03,2025-06-04,LIN,LINDE PLC,Stock,Nasdaq,471.8200073242188,473.7699890136719,1.5,2.1861944594411766,1031.4902858657026,1039.0326167203582,3.2792916891617647,7.5423308546555745,0.7312071628794348,1.0,0.3179178450924084,116.04001345872906,100.0,1.0,89.97249018269758,Rapido y rentable,2025-06-03,2025-06-04,capture_score,1039.0326167203582,1039.0326167203582
2025-06-04,2025-06-06,RMBI,"Richmond Mutual Bancorporation, Inc.",Stock,Nasdaq,13.100000381469728,13.630000114440918,0.15,79.3154646155656,1039.0326167203582,1092.9671114794285,11.89731969233484,53.934494759070276,5.190837505112318,2.0,1.1450381345956193,278.625946084934,100.0,1.5,90.01817399310637,Rapido y rentable,2025-06-04,2025-06-06,capture_score,1092.9671114794285,1092.9671114794285
2025-06-06,2025-06-09,GENK,"GEN Restaurant Group, Inc.",Stock,Nasdaq,4.239999771118164,4.28000020980835,0.03,257.7752760564875,1092.9671114794285,1111.0114938868662,7.733258281694624,18.04438240743775,1.6509538318141221,3.0,0.7075472080058264,86.08491030737554,100.0,3.0,89.80754720800581,Rapido y rentable,2025-06-06,2025-06-09,capture_score,1111.0114938868662,1111.0114938868662
2025-06-09,2025-06-10,OXY,OCCIDENTAL PETROLEUM CORP /DE/,Stock,NYSE,43.2400016784668,43.90999984741211,0.24,25.694066853844316,1111.0114938868662,1134.3930476766232,6.1665760449226354,23.381553789756936,2.1045285236390066,1.0,0.555041606576806,202.5901864005342,100.0,1.0,90.09195228554132,Rapido y rentable,2025-06-09,2025-06-10,capture_score,2231.2929133604794,2231.2929133604794
2025-06-10,2025-06-12,NVDA,NVIDIA CORP,Stock,Nasdaq,143.9600067138672,145.0,0.01,7.74969717039318,1115.6464566802397,1123.7835866787152,0.0774969717039318,8.13712999847553,0.7293645715228358,2.0,0.006946373668817517,2.5354263891183937,100.0,1.0,89.65100759577003,Rapido defensivo,2025-06-10,2025-06-12,capture_score,1123.7835866787152,1123.7835866787152
2025-06-10,2025-06-11,OEC,Orion S.A.,Stock,NYSE,11.880000114440918,11.93000030517578,0.021,93.90963349605514,1115.6464566802397,1122.3140585703006,1.972102303417158,6.667601890060951,0.5976446973982531,1.0,0.1767676750648607,32.26010069933708,100.0,2.0,89.34130742781812,Rapido y rentable,2025-06-10,2025-06-11,capture_score,1122.3140585703006,1122.3140585703006
2025-06-11,2025-06-12,ADT,ADT Inc.,Stock,NYSE,8.220000267028809,8.229999542236328,0.055,136.53455256832623,1122.3140585703006,1131.1887055280247,7.509400391257943,8.874646957724053,0.7907454147931938,1.0,0.6690997349551211,244.2214032586192,100.0,1.0,90.07794216331398,Rapido y rentable,2025-06-11,2025-06-12,capture_score,2254.97229220674,2254.97229220674
2025-06-12,2025-06-13,HNNAZ,"Hennessy Advisors, Inc. 4.875% Notes due 2026",Note/Bond,,24.84000015258789,24.84000015258789,0.3046875,45.389941190717174,1127.48614610337,1141.3158938099166,13.82974770654664,13.829747706546641,1.2266002340110975,1.0,1.2266002340110973,149.2363618046835,100.0,3.0,90.102878759295,Rapido y rentable,2025-06-12,2025-06-13,capture_score,1141.3158938099166,1141.3158938099166
2025-06-12,2025-06-13,RRC,RANGE RESOURCES CORP,Stock,NYSE,40.119998931884766,41.38999938964844,0.09,28.10284586541495,1127.48614610337,1165.7060293447962,2.5292561278873453,38.21988324142626,3.3898317397083293,1.0,0.22432702491543152,81.87936409413251,100.0,1.0,89.94410715216617,Rapido y rentable,2025-06-12,2025-06-13,capture_score,2307.0219231547126,2307.0219231547126
2025-06-13,2025-06-16,EMXC,iShares MSCI Emerging Markets ex China ETF,ETF/Fund,,61.290000915527344,61.33000183105469,0.711404,18.82054077902817,1153.5109615773563,1167.652808431601,13.389007992363759,14.141846854244704,1.2259828753518376,3.0,1.160717881176881,141.22067554318718,100.0,3.0,89.87302453469168,Rapido y rentable,2025-06-13,2025-06-16,capture_score,1167.652808431601,1167.652808431601
2025-06-13,2025-06-24,UAE,iShares MSCI UAE ETF,ETF/Fund,,17.8799991607666,18.299999237060547,0.595982,64.51403891049733,1153.5109615773563,1219.0560687797517,38.44920593795602,65.54510720239546,5.6822266441895355,11.0,3.3332328186443125,173.80428268645343,100.0,7.0,89.86150801570892,Rapido y rentable,2025-06-13,2025-06-24,capture_score,1219.0560687797517,1219.0560687797517
2025-06-16,2025-06-17,TTC,TORO CO,Stock,NYSE,68.94999694824219,69.0,0.38,16.934776796409547,1167.652808431601,1174.9348141348944,6.435215182635628,7.282005703293407,0.6236447727192679,1.0,0.5511240272936484,100.58013498109084,100.0,2.0,89.6241340126689,Rapido y rentable,2025-06-16,2025-06-17,capture_score,1174.9348141348944,1174.9348141348944
2025-06-17,2025-06-18,VSH,VISHAY INTERTECHNOLOGY INC,Stock,NYSE,15.329999923706056,15.449999809265137,0.1,76.64284540001822,1174.9348141348944,1191.7962313518206,7.664284540001822,16.861417216926156,1.4350938464055332,1.0,0.6523157240552994,238.09523928018427,100.0,1.0,89.95324515652852,Rapido y rentable,2025-06-17,2025-06-18,capture_score,1191.7962313518206,1191.7962313518206
2025-06-18,2025-06-20,DIN,"Dine Brands Global, Inc.",Stock,NYSE,26.799999237060547,27.200000762939453,0.51,44.47000989849797,1191.7962313518206,1232.2640082153036,22.679705048233966,40.467776863483095,3.3955281783012228,2.0,1.902985128800837,231.52985733743517,100.0,3.0,90.17470970531664,Rapido y rentable,2025-06-18,2025-06-20,capture_score,1232.2640082153036,1232.2640082153036
2025-06-20,2025-06-23,PIZ,Invesco Dorsey Wright Developed Markets Momentum ETF,ETF/Fund,,44.560001373291016,44.56999969482422,0.38055,27.65403882940441,1232.2640082153036,1243.0642466637414,10.523744476529847,10.800238448437767,0.8764549135927313,3.0,0.8540170293354148,103.9054052358088,100.0,3.0,89.50716477316021,Rapido y rentable,2025-06-20,2025-06-23,capture_score,1243.0642466637414,1243.0642466637414
2025-06-23,2025-06-24,BLCN,Siren NexGen Economy ETF,ETF/Fund,,21.459999084472656,22.1200008392334,0.0303036,57.92471107620682,1243.0642466637414,1283.049984892616,1.755327274568941,39.98573822887465,3.2167072889589035,1.0,0.14120969847536535,51.541539943508354,100.0,1.0,91.20607583178484,Rapido y rentable,2025-06-23,2025-06-24,capture_score,2502.106053672368,2502.106053672368
2025-06-24,2025-06-26,HQGO,Hartford US Quality Growth ETF,ETF/Fund,,53.5009994506836,53.78499984741211,0.067282,23.38373188690401,1251.053026836184,1259.2673202178723,1.5733042488146753,8.214293381688321,0.6565903447323597,2.0,0.12575839833052,30.601210260426527,100.0,1.5,89.44246670630604,Rapido y rentable,2025-06-24,2025-06-26,capture_score,2533.2012722404206,2533.2012722404206
2025-06-24,2025-06-26,OPPJ,WisdomTree Japan Opportunities Fund,ETF/Fund,,36.36000061035156,36.45000076293945,0.575,34.407398400318336,1251.053026836184,1273.933952022548,19.784254080183043,22.88092518636404,1.8289332822468862,2.0,1.5814081142680168,288.60698085391306,100.0,2.0,89.60481756464588,Rapido y rentable,2025-06-24,2025-06-26,capture_score,1273.933952022548,1273.933952022548
2025-06-26,2025-06-27,BEN,FRANKLIN RESOURCES INC,Stock,NYSE,23.479999542236328,23.81999969482422,0.32,53.943810085763495,1266.6006361202103,1302.2035590079865,17.26201922744432,35.60292288777623,2.8109036007461183,1.0,1.3628620367916835,124.36116085724112,100.0,4.0,89.86067846855256,Rapido y rentable,2025-06-26,2025-06-27,capture_score,1302.2035590079865,1302.2035590079865
2025-06-26,2025-06-30,HYDR,Global X Hydrogen ETF,ETF/Fund,,22.299999237060547,23.309999465942383,0.263886,56.79823674680834,1266.6006361202103,1338.9551277367398,14.988259502168267,72.35449161652946,5.71249449535745,4.0,1.1833453319650602,107.98026154181174,100.0,4.0,90.30816507720137,Rapido y rentable,2025-06-26,2025-06-30,capture_score,1338.9551277367398,1338.9551277367398
2025-06-27,2025-07-01,FMC,FMC CORP,Stock,NYSE,42.90999984741211,42.93999862670898,0.58,30.34732145510651,1302.2035590079865,1320.7153880505311,17.601446443961773,18.511829042544605,1.4215772115265022,4.0,1.3516662830633397,164.45273110603964,100.0,3.0,89.93261750016806,Rapido y rentable,2025-06-27,2025-07-01,capture_score,1320.7153880505311,1320.7153880505311
2025-06-30,2025-07-01,STT,STATE STREET CORP,Stock,NYSE,106.33999633789062,106.95999908447266,0.76,12.591265505429106,1338.9551277367398,1356.3311087171755,9.569361784126121,17.37598098043577,1.2977269081307232,1.0,0.7146887588609028,130.43069849211474,100.0,2.0,89.84884168121383,Rapido y rentable,2025-06-30,2025-07-01,capture_score,2677.0464967677067,2677.0464967677067
2025-07-01,2025-07-02,ACM,AECOM,Stock,NYSE,113.95999908447266,114.45999908447266,0.26,11.745553344482525,1338.5232483838533,1347.4498689256602,3.0538438695654566,8.92662054180687,0.6669006722583983,1.0,0.22815022998313247,41.637416971921674,100.0,2.0,87.89627687734098,Rapido y rentable,2025-07-01,2025-07-02,capture_score,2703.30822419593,2703.30822419593
2025-07-01,2025-07-02,ESE,ESCO TECHNOLOGIES INC,Stock,NYSE,190.72000122070312,193.1100006103516,0.08,7.01826363158891,1338.5232483838533,1355.8583552702698,0.5614610905271128,17.335106886416497,1.2950919535650263,1.0,0.04194630845635492,4.374400739019871,100.0,3.5,87.97678804537549,Rapido defensivo,2025-07-01,2025-07-02,capture_score,1355.8583552702698,1355.8583552702698
2025-07-02,2025-07-22,EFAS,Global X MSCI SuperDividend EAFE ETF,ETF/Fund,,18.229999542236328,18.395000457763672,0.072,74.14449512005602,1351.654112097965,1369.2264253227308,5.338403648644033,17.57231322476582,1.3000599093721559,20.0,0.3949533834775266,144.15798496929722,100.0,1.0,89.33632020597213,Rapido y rentable,2025-07-02,2025-07-22,capture_score,1369.2264253227308,1369.2264253227308
2025-07-02,2025-07-03,ESOA,Energy Services of America CORP,Stock,Nasdaq,10.220000267028809,10.449999809265137,0.03,132.25578050703146,1351.654112097965,1386.0405544879015,3.967673415210944,34.38644238993652,2.544026765587516,1.0,0.2935420666943064,35.71428478114061,100.0,3.0,88.93745165217967,Rapido y rentable,2025-07-02,2025-07-03,capture_score,1386.0405544879015,1386.0405544879015
2025-07-03,2025-07-09,OEC,Orion S.A.,Stock,NYSE,11.25,11.260000228881836,0.021,123.20360484336902,1386.0405544879015,1389.859894437113,2.5872757017107495,3.819339949211553,0.27555759006075253,6.0,0.18666666666666668,34.06666666666667,100.0,2.0,89.34130742781812,Rapido y rentable,2025-07-03,2025-07-09,capture_score,1389.859894437113,1389.859894437113
2025-07-09,2025-07-10,CVBF,CVB FINANCIAL CORP,Stock,Nasdaq,20.82999992370605,20.850000381469727,0.2,66.72395100949336,1389.859894437113,1404.5391942030026,13.344790201898673,14.679299765889482,1.0561711885236125,1.0,0.9601536280966833,350.45607425528937,100.0,1.0,89.55462546132387,Rapido y rentable,2025-07-09,2025-07-10,capture_score,1404.5391942030026,1404.5391942030026
2025-07-10,2025-07-14,OZK,Bank OZK Common Stock,Other Unmatched,,51.650001525878906,52.54999923706055,0.44,27.193400826895758,1404.5391942030026,1440.978289070288,11.965096363834133,36.43909486728535,2.5943807775305623,4.0,0.8518876805444833,103.64633446624548,100.0,3.0,89.884676817745,Rapido y rentable,2025-07-10,2025-07-14,capture_score,1440.978289070288,1440.978289070288
2025-07-14,2025-07-15,PFXNZ,PhenixFIN Corporation  5.25% Notes due 2028,Note/Bond,,23.1200008392334,23.190000534057617,0.328125,62.326048302949246,1440.978289070288,1465.7918280304991,20.450734599405223,24.81353896021119,1.72199256216558,1.0,1.4192257270302064,518.0173903660253,100.0,1.0,91.0365085847124,Rapido y rentable,2025-07-14,2025-07-15,capture_score,1465.7918280304991,1465.7918280304991
2025-07-15,2025-07-16,VSEC,VSE CORP,Stock,Nasdaq,125.37000274658205,128.97999572753906,0.1,11.691726855852373,1465.7918280304991,1509.168052600978,1.1691726855852373,43.376224570478826,2.9592349841901484,1.0,0.07976389711192401,29.113822445852264,100.0,1.0,89.47759587384172,Rapido y rentable,2025-07-15,2025-07-16,capture_score,1509.168052600978,1509.168052600978
2025-07-16,2025-07-17,GHC,Graham Holdings Co,Stock,NYSE,894.5,900.2899780273438,1.8,1.6871638374521833,1509.168052600978,1521.973589055769,3.03689490741393,12.805536454791081,0.848516269127309,1.0,0.20122973728339855,36.724427054220236,100.0,2.0,89.23707318833887,Rapido y rentable,2025-07-16,2025-07-17,capture_score,1521.973589055769,1521.973589055769
2025-07-17,2025-07-22,GOLD,"Gold.com, Inc.",Stock,NYSE,22.65999984741211,22.809999465942383,0.2,67.16564868951605,1521.973589055769,1545.4815404754381,13.43312973790321,23.507951419669098,1.544570259872473,5.0,0.8826125390413057,322.1535767500766,100.0,1.0,90.14444371153924,Rapido y rentable,2025-07-17,2025-07-22,capture_score,2914.707965798169,2914.707965798169
2025-07-22,2025-07-31,AM,Antero Midstream Corp,Stock,NYSE,17.18000030517578,18.350000381469727,0.225,84.82851903442811,1457.3539828990845,1575.689773424014,19.086416782746326,118.33579052492951,8.119907168300083,9.0,1.309662374873269,191.21070673149725,100.0,2.5,87.92293385144717,Rapido y rentable,2025-07-22,2025-07-31,capture_score,1575.689773424014,1575.689773424014
2025-07-22,2025-07-23,IMMR,IMMERSION CORP,Stock,Nasdaq,7.320000171661377,7.400000095367432,0.045,199.09206949763194,1457.3539828990845,1482.240476396769,8.959143127393437,24.88649349768457,1.7076491909109395,1.0,0.614754083944053,64.11006875416552,100.0,3.5,89.90469977453202,Rapido y rentable,2025-07-22,2025-07-23,capture_score,1482.240476396769,1482.240476396769
2025-07-23,2025-07-24,ATR,"APTARGROUP, INC.",Stock,NYSE,161.66000366210938,161.82000732421875,0.45,9.168875682415832,1482.240476396769,1487.8335241404684,4.125994057087125,5.593047743699344,0.3773374046089797,1.0,0.27836198800326584,101.60212562119203,100.0,1.0,89.97398947860006,Rapido y rentable,2025-07-23,2025-07-24,capture_score,1487.8335241404684,1487.8335241404684
2025-07-24,2025-07-25,LKFN,LAKELAND FINANCIAL CORP,Stock,Nasdaq,64.26000213623047,66.0199966430664,0.5,23.15333760783696,1487.8335241404684,1540.1599399490976,11.57666880391848,52.326415808629235,3.5169536752345034,1.0,0.7780889875166915,113.60099217743695,100.0,2.5,89.84532031475203,Rapido y rentable,2025-07-24,2025-07-25,capture_score,1540.1599399490976,1540.1599399490976
2025-07-25,2025-07-28,WTIP,WisdomTree Inflation Plus Fund,ETF/Fund,,30.63500022888184,30.70499992370605,0.07,50.274520269044324,1540.1599399490976,1547.1983574441974,3.519216418833103,7.038417495099793,0.4569926351501139,3.0,0.22849681565860058,20.850334428847304,100.0,4.0,88.50127837229597,Rapido y rentable,2025-07-25,2025-07-28,capture_score,1547.1983574441974,1547.1983574441974
2025-07-28,2025-08-12,ASML,ASML Holding N.V. New York Registry Shares,Other Unmatched,,729.989990234375,741.7899780273438,1.856,2.119478867028635,1547.1983574441974,1576.141934979796,3.933752777205147,28.94357753559848,1.8707089104857961,15.0,0.25425006162126984,20.622504998169667,100.0,4.5,87.95867542462489,Rapido defensivo,2025-07-28,2025-08-12,capture_score,1576.141934979796,1576.141934979796
2025-07-31,2025-08-12,DGICA,DONEGAL GROUP INC,Stock,Nasdaq,17.149999618530273,17.440000534057617,0.183,91.87695676223275,1575.689773424014,1619.1476580884164,16.813483087488592,43.4578846644024,2.7580228924103065,12.0,1.067055417320661,111.27863637772609,100.0,3.5,89.41102250454897,Rapido y rentable,2025-07-31,2025-08-12,capture_score,3195.2895930682125,3195.2895930682125
2025-08-12,2025-08-13,EIG,"Employers Holdings, Inc.",Stock,NYSE,42.150001525878906,42.38999938964844,0.32,37.90378976743803,1597.6447965341063,1618.8708378326407,12.12921272558017,21.226041298534483,1.3285832585930093,1.0,0.7591933295744463,184.73704352978191,100.0,1.5,88.6625973614156,Rapido y rentable,2025-08-12,2025-08-13,capture_score,3308.600744559044,3308.600744559044
2025-08-12,2025-08-13,PFSI,"PennyMac Financial Services, Inc.",Stock,NYSE,102.70999908447266,108.33000183105467,0.3,15.554910045517007,1597.6447965341063,1689.7299067264032,4.666473013655102,92.08511019229695,5.763803718577763,1.0,0.29208451238838823,71.0738980145078,100.0,1.5,89.32311671751211,Rapido y rentable,2025-08-12,2025-08-13,capture_score,1689.7299067264032,1689.7299067264032
2025-08-13,2025-08-28,EXE,EXPAND ENERGY Corp,Stock,Nasdaq,96.45999908447266,97.23999786376952,1.465,17.15011805910143,1654.300372279522,1692.8023663870017,25.124922956583596,38.50199410747973,2.3273883481284843,15.0,1.5187642690283043,554.3489581953311,100.0,1.0,89.33349153272741,Rapido y rentable,2025-08-13,2025-08-28,capture_score,1692.8023663870017,1692.8023663870017
2025-08-13,2025-08-19,TJX,TJX COMPANIES INC /DE/,Stock,NYSE,134.10000610351562,134.6199951171875,0.425,12.336318396604101,1654.300372279522,1665.958057633471,5.242935318556743,11.657685353949091,0.7046897618650435,6.0,0.31692765149610086,115.67859279607681,100.0,1.0,89.53206325820273,Rapido y rentable,2025-08-13,2025-08-19,capture_score,1665.958057633471,1665.958057633471
2025-08-19,2025-08-22,ORA,"ORMAT TECHNOLOGIES, INC.",Stock,NYSE,92.79000091552734,94.8499984741211,0.12,17.95406877029885,1665.958057633471,1705.0978837195469,2.1544882524358617,39.1398260860758,2.349388443888843,3.0,0.1293242793576903,23.601680982778486,100.0,2.0,88.99413125155272,Rapido defensivo,2025-08-19,2025-08-22,capture_score,1705.0978837195469,1705.0978837195469
2025-08-22,2025-08-25,JCAP,"Jefferson Capital, Inc. / DE",Stock,Nasdaq,18.850000381469727,19.479999542236328,0.24,90.45611932165919,1705.0978837195469,1783.7946316155937,21.709468637198203,78.69674789604687,4.61538006981603,3.0,1.273209523305523,132.77756457329025,100.0,3.5,89.3629735586516,Rapido y rentable,2025-08-22,2025-08-25,capture_score,1783.7946316155937,1783.7946316155937
2025-08-25,2025-08-26,CRI,CARTERS INC,Stock,NYSE,26.670000076293945,26.899999618530277,0.25,66.88393800197804,1783.7946316155937,1815.8988912395064,16.72098450049451,32.10425962391264,1.799773306573729,1.0,0.937382824465068,97.75563740849995,100.0,3.5,89.70925559857842,Rapido y rentable,2025-08-25,2025-08-26,capture_score,1815.8988912395064,1815.8988912395064
2025-08-26,2025-08-27,H,Hyatt Hotels Corp,Stock,NYSE,142.38999938964844,144.77999877929688,0.15,12.752994585457662,1815.8988912395064,1848.2914897027586,1.9129491878186493,32.39259846325217,1.7838327133479028,1.0,0.10534447688950886,19.225367032335367,100.0,2.0,89.18949122603287,Rapido defensivo,2025-08-26,2025-08-27,capture_score,1848.2914897027586,1848.2914897027586
2025-08-27,2025-08-28,NTES,"NetEase, Inc. American Depositary Shares",Preferred,,135.07000732421875,137.66000366210938,0.57,13.683951946979352,1848.2914897027586,1891.5327277430847,7.79985260977823,43.24123804032615,2.3395248141990956,1.0,0.42200338275823573,38.50780867668901,100.0,4.0,89.13757823244735,Rapido y rentable,2025-08-27,2025-08-28,capture_score,3584.3350941300864,3584.3350941300864
2025-08-28,2025-08-29,KNSL,"Kinsale Capital Group, Inc.",Stock,NYSE,455.489990234375,457.4500122070313,0.17,3.9345926046429103,1792.1675470650432,1800.5483157663837,0.6688807427892948,8.380768701340457,0.4676331024443159,1.0,0.037322444761634724,13.622692337996675,100.0,1.0,89.67380984693693,Rapido defensivo,2025-08-28,2025-08-29,capture_score,3600.670632361709,3600.670632361709
2025-08-28,2025-08-29,RLI,RLI CORP,Stock,NYSE,67.58999633789062,67.7300033569336,0.16,26.515278061353627,1792.1675470650432,1800.1223165953254,4.24244448981658,7.954769530282192,0.44386304970812474,1.0,0.23672142131823842,43.20165939057851,100.0,2.0,89.91390291727978,Rapido y rentable,2025-08-28,2025-08-29,capture_score,1800.1223165953254,1800.1223165953254
